Gene ID,Gene Name,Group,# of Variants,Constraint p-value,GERP p-value,Pathogenicity p-value,pLoF p-value,Missense p-value,Unified Model p-value,Epi25 DM p-value,Epi25 PTV p-value,G4E,Epi25 min p-value
ENSG00000184402,SS18L1,DEE,88,0.5768626892314718,0.07465646807245045,0.6989063196166605,0.0685106212003076,0.00046248241362318866,0.4601138243139258,,0.55315,False,0.55315
ENSG00000184408,KCND2,DEE,79,0.13403544519055094,0.1773564133932701,0.5700206657693816,0.04365109416263499,0.0003296784025729903,0.3514983422983008,0.8099,0.51801,True,0.51801
ENSG00000184428,TOP1MT,DEE,189,0.8803171503851135,0.0759496120259109,0.36683670807596225,1.4112770981672302e-09,4.5915309318840445e-10,0.20556678875796833,,0.16557,False,0.16557
ENSG00000184432,COPB2,DEE,109,0.19516684956188587,0.7145786826822944,0.7152684194691612,0.18207912129066303,0.029130184263223266,0.7057012899162611,0.53466,0.14528,False,0.14528
ENSG00000184434,LRRC19,DEE,62,0.7748386579000555,0.5662965548956058,0.3996739826238902,0.00127367056503682,6.131344619291789e-08,0.8748143145502749,,0.99889,False,0.99889
ENSG00000184436,THAP7,DEE,66,0.8567462621861982,0.03170586895252113,0.4551847103646438,0.13090987278415475,0.019072143394940115,0.1697733792228693,,0.33729,False,0.33729
ENSG00000184445,KNTC1,DEE,306,0.5398027769896596,0.10754124547842901,0.8663161079157657,8.025801892676757e-11,1.2305443140700911e-27,0.5070601696360888,,0.52024,False,0.52024
ENSG00000184451,CCR10,DEE,50,0.3957464966264569,0.16197058532635267,0.022660945493180984,0.0006205009280115829,0.00010442211614234823,0.05404446426711195,0.92647,0.63265,False,0.63265
ENSG00000184459,BPIFC,DEE,115,0.925383340314909,0.8622007159197308,0.5702156451873994,0.042449788528825,1.746591917571894e-09,0.8609949140574072,,0.79922,False,0.79922
ENSG00000184465,WDR27,DEE,218,0.006528824108948813,0.9327866443841557,2.4395836458052163e-47,1.5722073894401244e-13,1.1371310408726984e-75,0.022869248961476882,,0.27263,False,0.27263
ENSG00000184470,TXNRD2,DEE,138,0.03241720397247253,0.7978964437487618,7.866307255706699e-26,4.03476001887661e-08,3.844518465512343e-44,0.18101347997506226,,0.76339,False,0.76339
ENSG00000184471,C1QTNF8,DEE,61,0.9097080882042667,0.2725292681978721,0.9149244876352667,0.004064979187618143,0.030205203281895996,0.7136526937418242,,0.16488,False,0.16488
ENSG00000184478,OR56A3,DEE,73,0.019920168856278064,0.27100360047507305,0.2134502422638096,0.06598465382204495,2.0304357100214554e-07,0.03316440591812067,,0.64623,False,0.64623
ENSG00000184486,POU3F2,DEE,46,0.008062422942350033,0.9341029772052882,0.7250545343941882,,2.506204497827765e-10,0.036913675333038375,,,False,
ENSG00000184489,PTP4A3,DEE,45,0.9682906291276425,0.49950815636539403,0.8663617063597908,0.4486793559786544,0.05565915740093347,0.972135318006331,,0.1263,False,0.1263
ENSG00000184492,FOXD4L1,DEE,77,0.955288158011588,0.9850391584764748,0.39869807332973073,0.005421368040051988,0.0002707933642641684,0.9089381724531237,,0.52867,False,0.52867
ENSG00000184497,TMEM255B,DEE,105,0.6064623333018903,0.11660121130551133,0.4897133048223037,1.0734783088945853e-07,2.3220024028645008e-07,0.32016293025220094,,0.73203,False,0.73203
ENSG00000184500,PROS1,DEE,132,0.2374713862035193,0.7856192976067007,0.9521838662387594,0.1924653267154652,0.023502641820838294,0.823349651073433,,0.4414,False,0.4414
ENSG00000184502,GAST,DEE,31,0.23602987309025383,0.48279021453746873,0.5544448806162711,0.013333987524313012,0.0233881975096221,0.7080480769781966,,0.22936,False,0.22936
ENSG00000184507,NUTM1,DEE,298,0.9772244731562707,0.27676665361712693,0.7709529071136254,4.543495708375976e-07,4.497057751048271e-19,0.8755044282170091,,0.9669,False,0.9669
ENSG00000184508,HDDC3,DEE,38,0.9805302297044499,0.4234798726456602,0.09869971061976941,0.02995376492530863,0.002714505875424994,0.37497057205596346,,0.73358,False,0.73358
ENSG00000184517,ZFP1,DEE,103,0.6348790301929843,0.502586327739561,0.9889719538470247,0.0022356848616128535,3.737651070902239e-07,0.9510524427804665,,0.92385,False,0.92385
ENSG00000184524,CEND1,DEE,39,0.8514826377800386,0.5835607933676914,0.21682921810264008,0.2746390632657768,0.07013413632269219,0.7454195248215985,,0.79266,False,0.79266
ENSG00000184530,C6orf58,DEE,55,0.5399490161179727,0.09635598679913182,0.2177466131563057,0.19959170695724116,2.4858037032244756e-06,0.25924159289218995,,0.86552,False,0.86552
ENSG00000184544,DHRS7C,DEE,69,0.8688205825680088,0.3018127522726696,0.8550906510325328,0.0011298242414162218,1.1550261257761132e-06,0.8881554988498094,,0.2557,False,0.2557
ENSG00000184545,DUSP8,DEE,41,0.8390007552458397,0.4927350044907236,0.9113931385997651,,6.602963686254103e-21,0.8639021746597593,0.70664,0.98361,False,0.70664
ENSG00000184557,SOCS3,DEE,30,0.7671273724688228,0.9441568847956561,0.481728691851676,0.4060072129735893,0.037257571498471774,0.9534332224431448,0.9162,0.40687,False,0.40687
ENSG00000184560,SPEM2,DEE,154,0.9760898309285967,0.34717700989011246,0.35163538180814113,1.4800969376385072e-06,7.669401964261386e-05,0.26345139857133654,,,False,
ENSG00000184564,SLITRK6,DEE,196,0.812244221516264,0.8838404136462293,0.04522085375636429,0.000335037515425238,1.1723479014632563e-11,0.3418956228314722,,0.72661,False,0.72661
ENSG00000184571,PIWIL3,DEE,261,0.9969918711219294,0.9018870920980141,0.8504590258625896,6.2490784647480945e-12,2.1995218173918995e-24,0.9981597267064856,,0.89274,False,0.89274
ENSG00000184574,LPAR5,DEE,76,0.8139875664425871,0.339017833119022,0.3603779157286402,0.07829661711058641,8.584188285561822e-06,0.8180454181789261,0.89974,0.26726,False,0.26726
ENSG00000184575,XPOT,DEE,136,0.1504142281359353,0.18650148023023846,0.3569834894304551,0.08014901894027472,0.0005511129422261162,0.2525915025664399,,0.9926,False,0.9926
ENSG00000184588,PDE4B,DEE,82,0.25458898790477985,0.052715576391138164,0.8933209881364247,,9.614021394324026e-28,0.12836228500034597,,0.33864,False,0.33864
ENSG00000184601,C14orf180,DEE,51,0.6034428195305048,0.0010613426026022613,0.22800133257832395,0.00549004441140943,0.00017252535974273178,0.024200518066866322,,0.12069,False,0.12069
ENSG00000184611,KCNH7,DEE,161,0.637288360371954,0.1701707988139426,0.7446080629419727,0.02476301696912683,2.5484480044310494e-09,0.5903601501929401,0.5464,0.80354,True,0.5464
ENSG00000184613,NELL2,DEE,190,0.6481718999948681,0.6880479696080994,0.1950106660234806,0.012685238080055738,1.1797782183220743e-05,0.670643530156195,,0.81881,False,0.81881
ENSG00000184619,KRBA2,DEE,109,0.8584369174630616,0.6378737227667861,0.46991126265445626,8.718296097097137e-05,4.5732016503573146e-11,0.8786355700475206,,0.50696,False,0.50696
ENSG00000184635,ZNF93,DEE,142,0.7221347741904924,0.48406964708141575,0.751293416503765,8.33181210964583e-05,2.9425724900161696e-13,0.8921420156303606,,0.87776,False,0.87776
ENSG00000184647,PRSS55,DEE,160,0.8778063304097886,0.6140330269217287,0.9649001814512385,0.0007063786658941012,6.172415009209074e-11,0.9815884501345826,,0.77398,False,0.77398
ENSG00000184650,ODF4,DEE,62,0.5420691025573938,0.890083423884849,0.5861765295585666,0.050678198989571106,4.482642680945995e-09,0.584218640716643,,0.75685,False,0.75685
ENSG00000184661,CDCA2,DEE,252,0.610836598091311,0.2962102004267055,0.08503025042173326,1.6417015323543587e-05,1.0866124022661382e-24,0.21845108776417518,,0.78302,False,0.78302
ENSG00000184672,RALYL,DEE,49,0.45033537978200155,0.14339762554528931,0.950642614790568,,8.657100955750566e-13,0.4056839997750027,0.77021,0.24196,False,0.24196
ENSG00000184677,ZBTB40,DEE,261,0.7183795792864396,0.3015284551838982,0.8499001527241309,4.9799527988695423e-05,6.923412591274155e-09,0.7993585986524107,,0.42377,False,0.42377
ENSG00000184697,CLDN6,DEE,70,0.4546444116239394,0.046653639440582144,0.056615873066724415,0.001347325003195925,4.973920243878447e-05,0.10685532301738347,,,False,
ENSG00000184698,OR51M1,DEE,120,0.9283613867539258,0.7516642487391909,0.19945275064364845,8.08033185997821e-05,6.25473489756655e-09,0.773714248203404,,,False,
ENSG00000184708,EIF4ENIF1,DEE,188,0.015963312980256137,0.5501868071743647,0.47554137406175345,0.9266293726791672,7.152660029901142e-05,0.04578140297475669,0.3065,0.47855,False,0.3065
ENSG00000184716,SERINC4,DEE,140,0.6097805600457498,0.25455957193499384,0.0006499710143957669,0.011456065672297195,5.11875310202759e-13,0.0017012332104214493,,0.89814,False,0.89814
ENSG00000184719,RNLS,DEE,83,0.9213667107206156,0.8597871104779735,0.2734526659011914,5.056632143535314e-05,4.998401731100387e-08,0.8660211980377873,,0.51712,False,0.51712
ENSG00000184724,KRTAP6-1,DEE,25,0.9631669938988237,0.12813234360354053,0.07800652489890872,0.755542504336171,0.0004019614362203798,0.1872536959772011,,0.34598,False,0.34598
ENSG00000184730,APOBR,DEE,292,0.710106252382018,0.23752132648702967,0.3737304080338707,6.703266071258588e-10,3.9123045730433964e-24,0.7172846210750572,,0.95019,False,0.95019
ENSG00000184731,FAM110C,DEE,48,0.42066460859130317,0.39344884989342344,0.39344926871451025,0.005573588021863284,3.0612074331735795e-08,0.6778702635811512,,0.88685,False,0.88685
ENSG00000184743,ATL3,DEE,110,0.6711939069524164,0.6655972967884107,0.23238085724651608,8.275466808648627e-08,0.0001512651843090082,0.21532862467220487,,0.090279,False,0.090279
ENSG00000184752,NDUFA12,DEE,40,0.7417063801074429,0.9734287378147496,0.9215421602491862,0.47320182306401815,1.0125478371146076e-05,0.2571114368111824,,,False,
ENSG00000184787,UBE2G2,DEE,31,0.9033874375493134,0.37927791474878936,0.5424729883888821,0.3148723080533787,0.014743487566536293,0.9226154678097109,0.74265,0.21291,False,0.21291
ENSG00000184792,OSBP2,DEE,224,0.15161473808240963,0.5523306130154348,0.3681695258292689,0.0001634782349404572,9.766664439785804e-11,0.49611657849218704,0.89754,0.70619,False,0.70619
ENSG00000184811,TRARG1,DEE,48,0.9470216980675115,0.9292525456675105,0.9771532822518354,0.15259234836981136,0.0078708991924821,0.9999755077147312,,0.32095,False,0.32095
ENSG00000184814,PRR23B,DEE,84,0.8600403469261187,0.907015458253577,0.0019048966606428554,0.054562650596535846,7.11754790475808e-13,0.01413173046702538,,,False,
ENSG00000184828,ZBTB7C,DEE,133,0.9975616713856017,0.20363226434419426,0.018773584317403943,9.799950678357728e-06,5.289909250802269e-06,0.1209715992450225,,0.43481,False,0.43481
ENSG00000184838,PRR16,DEE,70,0.9250913713345912,0.3932149543439841,0.43045733953399345,,2.148579924136141e-25,0.6961694957538918,,,False,
ENSG00000184840,TMED9,DEE,44,0.4879369687354951,0.9389913359753652,0.4207531473234227,0.05187298855091072,0.0037673990350665936,0.9184490711253598,,0.99183,False,0.99183
ENSG00000184845,DRD1,DEE,71,0.9688439649465236,0.05244782738500145,0.5447950693065107,0.4506272602553856,4.479991400880938e-10,0.07423418502237883,,0.58778,False,0.58778
ENSG00000184857,TMEM186,DEE,87,0.7970744122358405,0.17112485745761594,0.4267595129589643,0.0005786071888109163,5.709193949331472e-06,0.681827436796574,,0.5452,False,0.5452
ENSG00000184860,SDR42E1,DEE,139,0.8743978010793934,0.06398941250212131,0.624888187869953,0.00024266881613253027,3.652123350657107e-12,0.4361776486750517,,0.30926,False,0.30926
ENSG00000184863,RBM33,DEE,231,0.3858306556171448,0.3887460181490294,0.13141751471393867,0.027425457230440035,3.255659798494732e-05,0.5145277490040722,,0.45828,False,0.45828
ENSG00000184887,BTBD6,DEE,82,0.44107822665259033,0.7011797728055972,0.7124975558024002,1.9554874351798286e-05,2.2891408681827984e-06,0.5533042844292018,,0.017342,False,0.017342
ENSG00000184898,RBM43,DEE,61,0.6245929645092203,0.3675703173981736,0.8799523748015732,2.0693772413503065e-06,0.000316475192036732,0.3423004065974825,,0.1555,False,0.1555
ENSG00000184908,CLCNKB,DEE,206,0.7688003071503614,0.05069145537750657,0.04266587874151818,4.5093619567026646e-08,2.65191566049734e-19,0.0875466737908678,0.23943,0.38262,False,0.23943
ENSG00000184916,JAG2,DEE,263,0.5090545506385079,0.8244353164424488,0.4272634887330572,0.04403143050968275,0.000945566614750667,0.8645751464505903,0.86758,0.32302,False,0.32302
ENSG00000184922,FMNL1,DEE,170,0.9764504702989107,0.36251318769950613,0.3845014046374001,0.0002958558458068871,0.00020811036203521332,0.5881143949944146,,0.093769,False,0.093769
ENSG00000184924,PTRHD1,DEE,53,0.09147156919147667,0.047588271459312756,0.7965368439433483,0.14020298258310962,4.1157081426265117e-05,0.11892681511546567,,0.64765,False,0.64765
ENSG00000184925,LCN12,DEE,51,0.6910843311234738,0.23244252569314588,0.721782321998011,0.4211299165832121,3.1315337511396206e-05,0.45495011807530883,,0.60884,False,0.60884
ENSG00000184933,OR6A2,DEE,101,0.4999009841899288,0.5294009990445225,0.5813604579790594,0.003658792489893983,2.057492000539159e-06,0.8370472054048135,,0.44323,False,0.44323
ENSG00000184937,WT1,DEE,70,0.8193693491901078,0.5745148477959221,0.00440756957032175,0.3013064024173812,2.962794297696009e-15,0.8296809854753449,,0.41992,False,0.41992
ENSG00000184939,ZFP90,DEE,126,0.004885435629676534,0.9809792937224603,0.8132138815925967,9.957823251290124e-07,4.3744623725060927e-14,0.06893461476415551,,0.85643,False,0.85643
ENSG00000184954,OR6C70,DEE,71,0.8686106066591441,0.694022726546284,0.49442416900413166,0.1427805825988223,0.0007745769105974382,0.9407067506830307,,,False,
ENSG00000184956,MUC6,DEE,663,0.2683192901260316,0.4605449814431495,0.07708424157718628,2.1864643616728954e-12,7.294239213025778e-47,0.13018062405412317,,0.66763,False,0.66763
ENSG00000184967,NOC4L,DEE,220,0.20981521382322083,0.4079590359854828,0.6635988147621523,0.000839920432306789,8.66669275872555e-06,0.44236426831870423,,0.34225,False,0.34225
ENSG00000184979,USP18,DEE,67,0.4290580043406612,0.04803275545436311,0.17466659377460345,0.01787684420869076,1.0532161961005608e-06,0.23916226105475766,0.31679,0.61887,True,0.31679
ENSG00000184984,CHRM5,DEE,113,0.9257572716320485,0.5192521216070247,0.5421031021619955,0.09855748197278781,4.828956382254397e-10,0.6824998593882644,,0.7548,False,0.7548
ENSG00000184985,SORCS2,DEE,297,0.19363846901046508,0.22148659439187177,0.3505651882121682,1.1382651871381935e-07,1.695431848970515e-13,0.2925899777276716,,0.65696,False,0.65696
ENSG00000184986,TMEM121,DEE,53,0.8276083515643996,0.6728662482873546,0.09758230592263303,0.15227434467881412,0.001097126309294227,0.5769854214152639,0.17022,0.65069,False,0.17022
ENSG00000184988,TMEM106A,DEE,64,0.5406894925602757,0.5222668088485853,0.2698983911299264,4.7351148236609214e-05,1.9939621041380648e-05,0.6650349942086557,,0.27459,False,0.27459
ENSG00000184990,SIVA1,DEE,43,0.8896104470304411,0.70689486150851,0.9207628861588624,0.0852301423550742,0.0003088506064987927,0.9902572868043927,,0.58581,False,0.58581
ENSG00000184992,BRI3BP,DEE,44,0.5947163357312363,0.25988733808498393,0.2632434262329799,,2.155617963650867e-16,0.33912046337132606,0.62048,,False,0.62048
ENSG00000184995,IFNE,DEE,55,0.8982172184478502,0.1543661212129638,0.06032691377113303,0.0010361466462741997,7.961922190599501e-05,0.1928524936731457,,,False,
ENSG00000184999,SLC22A10,DEE,153,0.949073719192904,0.4791148339684915,0.40788890666263244,1.9310033802173256e-05,3.1376049045539077e-15,0.7696826890728021,,0.52724,False,0.52724
ENSG00000185000,DGAT1,DEE,109,0.7762115561980351,0.34351431780804487,0.1389605353234382,0.0004440751891538298,5.192908656032384e-09,0.5053723281146898,,0.48859,False,0.48859
ENSG00000185002,RFX6,DEE,149,0.5001856269819878,0.1188641781433325,0.293707662963834,5.923920503701936e-05,3.994833477193942e-09,0.4091888687092353,,0.78849,False,0.78849
ENSG00000185008,ROBO2,DEE,303,0.21585797635452492,0.8813359668582745,0.1884067893977747,8.885402329632662e-08,0.012564312888462712,0.025626214418196305,,0.0066097,False,0.0066097
ENSG00000185009,AP3M1,DEE,70,0.8731908203951129,0.13781942407450812,0.8738679545887533,0.05412988511137255,7.68901966650835e-06,0.631972407714362,,0.0896,False,0.0896
ENSG00000185013,NT5C1B,DEE,161,0.8376509745374421,0.15810089747864306,0.9027751147228396,0.0015311721543857578,2.8075508317349724e-13,0.4533842051927257,,0.52515,False,0.52515
ENSG00000185015,CA13,DEE,61,0.00014517443883679847,0.5476516273298554,0.5014218537601323,0.028195500682600873,5.143779017342651e-08,0.0022634010795564027,,0.17431,False,0.17431
ENSG00000185019,UBOX5,DEE,121,0.42091304630380866,0.9287181892447143,0.09385167862145175,6.671566866351301e-05,1.346089652479396e-06,0.36301466157360024,,0.31781,False,0.31781
ENSG00000185024,BRF1,DEE,230,0.07061400782736672,0.4990409674839341,0.9735196928268948,7.52791579610167e-06,4.133114832848753e-08,0.32154030837126285,0.05963,0.23393,False,0.05963
ENSG00000185028,LRRC14B,DEE,128,0.9290551833473444,0.06026549432285232,0.41822959703000184,0.0031619978960935853,4.445671465520064e-12,0.3571131764150998,,0.85678,False,0.85678
ENSG00000185033,SEMA4B,DEE,195,0.8756638710145594,0.21019357961718446,0.6903900433999225,3.050045249730436e-06,7.419732111782526e-09,0.5558815581675088,,0.19855,False,0.19855
ENSG00000185043,CIB1,DEE,56,0.9856443433111621,0.09563387103727307,0.22216365068056163,1.7215492143455725e-05,0.00205744241341073,0.04233803345639745,,0.029407,False,0.029407
ENSG00000185046,ANKS1B,DEE,150,0.5021427171797463,0.2606705506705819,0.37768873455789365,0.010691666331085455,7.411236428325924e-08,0.6711257862681302,0.49558,0.45803,False,0.45803
ENSG00000185052,SLC24A3,DEE,111,0.05319886715332269,0.6010080137014431,0.7244857828478686,0.6722803965953619,0.007035968986012056,0.38885045821726744,,0.74298,False,0.74298
ENSG00000185053,SGCZ,DEE,80,0.9065923409519498,0.49714146385244695,2.2835317089079107e-17,3.959878578381261e-06,5.201663028289058e-30,0.9060881949241433,,0.53675,False,0.53675
ENSG00000185069,KRT76,DEE,149,0.022198061521969927,0.9227565180895937,0.1284002596121332,7.325968877982885e-05,1.3089699827728934e-10,0.10439843978773704,,0.50587,False,0.50587
ENSG00000185070,FLRT2,DEE,129,0.8110029328136438,0.28964165084798443,0.6029764314681205,,1.659866854446839e-45,0.6859712894530028,,,False,
ENSG00000185085,INTS5,DEE,191,0.6032974240151705,0.16627785579831864,0.929131787008956,0.17455184709438806,0.0009664233051836774,0.6912717441607822,,0.59403,False,0.59403
ENSG00000185090,MANEAL,DEE,77,0.6480847094456713,0.818023451840107,0.0021485832764807406,0.00046340611734101107,9.858160225294183e-06,0.04466565545840315,0.32655,0.92971,False,0.32655
ENSG00000185101,ANO9,DEE,257,0.5829279667349011,0.8341973115455285,0.35470627089333606,6.855461886620081e-08,3.9247226195895547e-17,0.8069552551463347,,0.94993,False,0.94993
ENSG00000185104,FAF1,DEE,86,0.5427847598736816,0.44400892370189704,0.7221081997644726,0.044932463085821286,1.7677345850029383e-09,0.5950077084813511,0.42827,0.81657,False,0.42827
ENSG00000185105,MYADML2,DEE,102,0.8759641035008716,0.2737878804691376,0.9348952172646654,0.03538414030199963,2.2674095849517246e-07,0.8059078594976691,,0.49694,False,0.49694
ENSG00000185112,FAM43A,DEE,38,0.0039764659035330455,0.2219991761252514,0.6424635230687172,0.3804208288500446,0.04137140586592663,0.029353485369450823,,0.16917,False,0.16917
ENSG00000185115,NSMCE3,DEE,77,0.5005728807660524,0.327175312768213,0.8632696157781473,0.0021547322693285173,2.7509774950252975e-13,0.5644694488288617,,,False,
